review_id,week,week_start_date,review_date,market,platform,brand,flavor,star_rating,review_text,helpful_votes,verified_purchase,is_anomaly_week,anomaly_type
R0001916,2025-W15,2025-04-16,2025-04-19,India,Amazon India,Lay's,Max Peri Peri,4,Lay's Max Peri Peri achha hai but quantity thodi kam hai packet mein. Taste great though.,37,True,False,
R0001917,2025-W15,2025-04-16,2025-04-20,India,Flipkart,Lay's,American Style Cream & Onion,4,Good product. Lay's American Style Cream & Onion fresh tha. Packaging thoda improve ho sakta hai.,2,True,False,
R0001918,2025-W15,2025-04-16,2025-04-19,India,Flipkart,Lay's,Spanish Tomato Tango,2,Bahut disappointed. Lay's Spanish Tomato Tango stale aaya. Expiry 3 months baad hai phir bhi.,6,True,False,
R0001919,2025-W15,2025-04-16,2025-04-22,India,Flipkart,Lay's,Herb & Onion,2,Packet mein chips tootey hue the. Lay's Herb & Onion packaging weak hai.,9,True,False,
R0001920,2025-W15,2025-04-16,2025-04-16,India,Amazon India,Lay's,Herb & Onion,5,Superb quality! Lay's Herb & Onion consistent rehta hai. Highly recommend!,5,True,False,
R0001921,2025-W15,2025-04-16,2025-04-19,India,Flipkart,Lay's,Max Peri Peri,4,Lay's Max Peri Peri achha hai but quantity thodi kam hai packet mein. Taste great though.,26,False,False,
R0001922,2025-W15,2025-04-16,2025-04-22,India,Flipkart,Lay's,Chile Limon,2,Packet mein chips tootey hue the. Lay's Chile Limon packaging weak hai.,12,True,False,
R0001923,2025-W15,2025-04-16,2025-04-22,India,Flipkart,Lay's,Magic Masala,5,Lay's Magic Masala is literally the best chips in India. Paise vasool!,78,True,False,
R0001924,2025-W15,2025-04-16,2025-04-19,India,Amazon India,Lay's,Classic Salted,1,DISGUSTING! Lay's Classic Salted mein kuch aisa mila jo chips nahi tha. @Lays jawab do!!,7,True,False,
R0001925,2025-W15,2025-04-16,2025-04-16,India,Amazon India,Lay's,Herb & Onion,1,Zero quality control. Lay's Herb & Onion stale. Smell bhi ajeeb tha. AVOID!,10,False,False,
R0001926,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Lay's,Herb & Onion,1,Zero quality control. Lay's Herb & Onion stale. Smell bhi ajeeb tha. AVOID!,5,True,False,
R0001927,2025-W15,2025-04-16,2025-04-16,India,Amazon India,Lay's,Magic Masala,3,Theek hai Lay's Magic Masala. Expected better from such a big brand.,19,True,False,
R0001928,2025-W15,2025-04-16,2025-04-18,India,Flipkart,Lay's,Chile Limon,5,Superb quality! Lay's Chile Limon consistent rehta hai. Highly recommend!,10,False,False,
R0001929,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Lay's,Wafer Style,4,Good product. Lay's Wafer Style fresh tha. Packaging thoda improve ho sakta hai.,5,True,False,
R0001930,2025-W15,2025-04-16,2025-04-22,India,Amazon India,Lay's,Chile Limon,4,Good product. Lay's Chile Limon fresh tha. Packaging thoda improve ho sakta hai.,7,False,False,
R0001931,2025-W15,2025-04-16,2025-04-16,India,Amazon India,Lay's,American Style Cream & Onion,1,Zero quality control. Lay's American Style Cream & Onion stale. Smell bhi ajeeb tha. AVOID!,26,True,False,
R0001932,2025-W15,2025-04-16,2025-04-18,India,Flipkart,Lay's,Magic Masala,5,Superb quality! Lay's Magic Masala consistent rehta hai. Highly recommend!,0,False,False,
R0001933,2025-W15,2025-04-16,2025-04-19,India,Amazon India,Lay's,Baked,3,Average. Lay's Baked pehle zyada achha lagta tha.,1,False,False,
R0001934,2025-W15,2025-04-16,2025-04-22,India,Flipkart,Lay's,Max Peri Peri,4,Good product. Lay's Max Peri Peri fresh tha. Packaging thoda improve ho sakta hai.,5,True,False,
R0001935,2025-W15,2025-04-16,2025-04-22,India,Flipkart,Lay's,Wafer Style,2,Bahut disappointed. Lay's Wafer Style stale aaya. Expiry 3 months baad hai phir bhi.,20,True,False,
R0001936,2025-W15,2025-04-16,2025-04-19,India,Amazon India,Lay's,Chile Limon,3,Theek hai Lay's Chile Limon. Expected better from such a big brand.,1,True,False,
R0001937,2025-W15,2025-04-16,2025-04-20,India,Amazon India,Lay's,Magic Masala,2,Packet mein chips tootey hue the. Lay's Magic Masala packaging weak hai.,5,True,False,
R0001938,2025-W15,2025-04-16,2025-04-18,India,Flipkart,Lay's,Max Peri Peri,4,Good product. Lay's Max Peri Peri fresh tha. Packaging thoda improve ho sakta hai.,2,True,False,
R0001939,2025-W15,2025-04-16,2025-04-19,India,Amazon India,Lay's,Magic Masala,3,Average. Lay's Magic Masala pehle zyada achha lagta tha.,104,False,False,
R0001940,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Lay's,Classic Salted,5,Lay's Classic Salted is literally the best chips in India. Paise vasool!,9,True,False,
R0001941,2025-W15,2025-04-16,2025-04-22,India,Amazon India,Lay's,American Style Cream & Onion,1,DISGUSTING! Lay's American Style Cream & Onion mein kuch aisa mila jo chips nahi tha. @Lays jawab do!!,3,True,False,
R0001942,2025-W15,2025-04-16,2025-04-17,India,Amazon India,Lay's,Spanish Tomato Tango,4,Lay's Spanish Tomato Tango achha hai but quantity thodi kam hai packet mein. Taste great though.,12,True,False,
R0001943,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Lay's,American Style Cream & Onion,5,Lay's American Style Cream & Onion is literally the best chips in India. Paise vasool!,7,True,False,
R0001944,2025-W15,2025-04-16,2025-04-21,India,Flipkart,Lay's,Herb & Onion,2,Bahut disappointed. Lay's Herb & Onion stale aaya. Expiry 3 months baad hai phir bhi.,98,False,False,
R0001945,2025-W15,2025-04-16,2025-04-21,India,Flipkart,Lay's,Herb & Onion,2,Packet mein chips tootey hue the. Lay's Herb & Onion packaging weak hai.,6,True,False,
R0001946,2025-W15,2025-04-16,2025-04-20,India,Flipkart,Lay's,Baked,2,Bahut disappointed. Lay's Baked stale aaya. Expiry 3 months baad hai phir bhi.,9,True,False,
R0001947,2025-W15,2025-04-16,2025-04-22,India,Amazon India,Lay's,Chile Limon,4,Lay's Chile Limon achha hai but quantity thodi kam hai packet mein. Taste great though.,0,True,False,
R0001948,2025-W15,2025-04-16,2025-04-22,India,Amazon India,Lay's,Spanish Tomato Tango,3,Theek hai Lay's Spanish Tomato Tango. Expected better from such a big brand.,2,True,False,
R0001949,2025-W15,2025-04-16,2025-04-22,India,Amazon India,Lay's,Classic Salted,4,Good product. Lay's Classic Salted fresh tha. Packaging thoda improve ho sakta hai.,4,True,False,
R0001950,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Lay's,Herb & Onion,1,Bahut bura experience. Lay's Herb & Onion tampered packet. Consumer forum mein complaint.,4,True,False,
R0001951,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Lay's,Spanish Tomato Tango,3,Average. Lay's Spanish Tomato Tango pehle zyada achha lagta tha.,2,True,False,
R0001952,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Lay's,Wafer Style,4,Lay's Wafer Style achha hai but quantity thodi kam hai packet mein. Taste great though.,11,True,False,
R0001953,2025-W15,2025-04-16,2025-04-17,India,Amazon India,Lay's,Spanish Tomato Tango,5,Ekdum mast hai Lay's Spanish Tomato Tango! Fresh aur crunchy. Family favorite 😄,2,True,False,
R0001954,2025-W15,2025-04-16,2025-04-20,India,Amazon India,Lay's,Chile Limon,4,Good product. Lay's Chile Limon fresh tha. Packaging thoda improve ho sakta hai.,2,True,False,
R0001955,2025-W15,2025-04-16,2025-04-18,India,Amazon India,Lay's,Spanish Tomato Tango,4,Lay's Spanish Tomato Tango achha hai but quantity thodi kam hai packet mein. Taste great though.,5,True,False,
R0001956,2025-W15,2025-04-16,2025-04-21,India,Flipkart,Lay's,American Style Cream & Onion,1,DISGUSTING! Lay's American Style Cream & Onion mein kuch aisa mila jo chips nahi tha. @Lays jawab do!!,13,True,False,
R0001957,2025-W15,2025-04-16,2025-04-19,India,Amazon India,Lay's,Classic Salted,1,Bahut bura experience. Lay's Classic Salted tampered packet. Consumer forum mein complaint.,1,True,False,
R0001958,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Lay's,Wafer Style,2,Bahut disappointed. Lay's Wafer Style stale aaya. Expiry 3 months baad hai phir bhi.,11,True,False,
R0001959,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Lay's,Magic Masala,4,Lay's Magic Masala achha hai but quantity thodi kam hai packet mein. Taste great though.,10,False,False,
R0001960,2025-W15,2025-04-16,2025-04-18,India,Amazon India,Pringles,Pizza,5,Pringles Pizza ekdum fresh! Canister packaging is the best 👌,10,True,False,
R0001961,2025-W15,2025-04-16,2025-04-18,India,Flipkart,Pringles,Pizza,4,Pringles Pizza good hai. Thoda expensive but worth it.,2,True,False,
R0001962,2025-W15,2025-04-16,2025-04-21,India,Amazon India,Pringles,Original,5,Pringles Original — consistent quality every single time. Love it!,3,True,False,
R0001963,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Pringles,Pizza,5,Pringles Pizza — consistent quality every single time. Love it!,5,True,False,
R0001964,2025-W15,2025-04-16,2025-04-20,India,Amazon India,Pringles,Sour Cream & Onion,5,Pringles Sour Cream & Onion ekdum fresh! Canister packaging is the best 👌,6,True,False,
R0001965,2025-W15,2025-04-16,2025-04-18,India,Flipkart,Pringles,Original,5,Pringles Original ekdum fresh! Canister packaging is the best 👌,5,True,False,
R0001966,2025-W15,2025-04-16,2025-04-21,India,Amazon India,Pringles,Sour Cream & Onion,4,Pringles Sour Cream & Onion good hai. Thoda expensive but worth it.,8,True,False,
R0001967,2025-W15,2025-04-16,2025-04-20,India,Amazon India,Pringles,Original,4,Pringles Original good hai. Thoda expensive but worth it.,6,False,False,
R0001968,2025-W15,2025-04-16,2025-04-19,India,Flipkart,Pringles,Pizza,5,Pringles Pizza — consistent quality every single time. Love it!,1,True,False,
R0001969,2025-W15,2025-04-16,2025-04-21,India,Flipkart,Pringles,Pizza,4,Pringles Pizza good hai. Thoda expensive but worth it.,7,True,False,
R0001970,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Pringles,Pizza,3,Pringles Pizza theek hai. Lay's se thoda zyada price ke liye expected better.,2,True,False,
R0001971,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Pringles,Cheddar Cheese,5,Pringles Cheddar Cheese ekdum fresh! Canister packaging is the best 👌,21,True,False,
R0001972,2025-W15,2025-04-16,2025-04-22,India,Amazon India,Pringles,Original,4,Pringles Original good hai. Thoda expensive but worth it.,3,True,False,
R0001973,2025-W15,2025-04-16,2025-04-18,India,Amazon India,Pringles,Cheddar Cheese,4,Pringles Cheddar Cheese good hai. Thoda expensive but worth it.,1,False,False,
R0001974,2025-W15,2025-04-16,2025-04-22,India,Amazon India,Pringles,Pizza,3,Pringles Pizza theek hai. Lay's se thoda zyada price ke liye expected better.,2,False,False,
R0001975,2025-W15,2025-04-16,2025-04-19,India,Amazon India,Pringles,Cheddar Cheese,5,Pringles Cheddar Cheese ekdum fresh! Canister packaging is the best 👌,15,True,False,
R0001976,2025-W15,2025-04-16,2025-04-19,India,Flipkart,Pringles,BBQ,5,Pringles BBQ — consistent quality every single time. Love it!,59,True,False,
R0001977,2025-W15,2025-04-16,2025-04-20,India,Amazon India,Pringles,Sour Cream & Onion,4,Pringles Sour Cream & Onion good hai. Thoda expensive but worth it.,9,True,False,
R0001978,2025-W15,2025-04-16,2025-04-20,India,Flipkart,Pringles,Original,4,Pringles Original good hai. Thoda expensive but worth it.,19,True,False,
R0001979,2025-W15,2025-04-16,2025-04-20,India,Flipkart,Pringles,Cheddar Cheese,3,Pringles Cheddar Cheese theek hai. Lay's se thoda zyada price ke liye expected better.,1,True,False,
R0001980,2025-W15,2025-04-16,2025-04-18,India,Amazon India,Pringles,BBQ,3,Pringles BBQ theek hai. Lay's se thoda zyada price ke liye expected better.,6,True,False,
R0001981,2025-W15,2025-04-16,2025-04-21,India,Flipkart,Pringles,Sour Cream & Onion,4,Pringles Sour Cream & Onion good hai. Thoda expensive but worth it.,12,False,False,
R0001982,2025-W15,2025-04-16,2025-04-20,India,Flipkart,Doritos,Flamin Hot,2,Doritos Flamin Hot stale tha. Brand trust thoda gira hai recent controversy ke baad.,10,True,False,
R0001983,2025-W15,2025-04-16,2025-04-19,India,Flipkart,Doritos,Nacho Cheese,4,Doritos Nacho Cheese good hai. Thoda zyada spicy but I liked it.,1,True,False,
R0001984,2025-W15,2025-04-16,2025-04-16,India,Amazon India,Doritos,Sweet Chili,5,Doritos Sweet Chili is fire! Perfect for gaming nights 🎮🔥,2,True,False,
R0001985,2025-W15,2025-04-16,2025-04-20,India,Amazon India,Doritos,Flamin Hot,5,Doritos Flamin Hot is fire! Perfect for gaming nights 🎮🔥,1,True,False,
R0001986,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Doritos,Spicy Nacho,4,Doritos Spicy Nacho good hai. Thoda zyada spicy but I liked it.,5,True,False,
R0001987,2025-W15,2025-04-16,2025-04-17,India,Amazon India,Doritos,Sweet Chili,2,Doritos Sweet Chili stale tha. Brand trust thoda gira hai recent controversy ke baad.,1,True,False,
R0001988,2025-W15,2025-04-16,2025-04-22,India,Flipkart,Doritos,Nacho Cheese,2,Doritos Nacho Cheese stale tha. Brand trust thoda gira hai recent controversy ke baad.,12,True,False,
R0001989,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Doritos,Sweet Chili,4,Doritos Sweet Chili good hai. Thoda zyada spicy but I liked it.,0,True,False,
R0001990,2025-W15,2025-04-16,2025-04-21,India,Flipkart,Doritos,Sweet Chili,3,Doritos Sweet Chili okay hai. Pricey for what you get.,8,True,False,
R0001991,2025-W15,2025-04-16,2025-04-20,India,Amazon India,Doritos,Spicy Nacho,5,Doritos Spicy Nacho is fire! Perfect for gaming nights 🎮🔥,0,False,False,
R0001992,2025-W15,2025-04-16,2025-04-20,India,Flipkart,Doritos,Sweet Chili,4,Doritos Sweet Chili good hai. Thoda zyada spicy but I liked it.,25,True,False,
R0001993,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Doritos,Flamin Hot,5,Doritos Flamin Hot is fire! Perfect for gaming nights 🎮🔥,3,True,False,
R0001994,2025-W15,2025-04-16,2025-04-21,India,Flipkart,Doritos,Sweet Chili,5,Doritos Sweet Chili ka taste India mein bhi utna hi amazing hai!,5,True,False,
R0001995,2025-W15,2025-04-16,2025-04-17,India,Flipkart,Doritos,Spicy Nacho,4,Doritos Spicy Nacho good hai. Thoda zyada spicy but I liked it.,4,True,False,
R0001996,2025-W15,2025-04-16,2025-04-21,India,Flipkart,Doritos,Flamin Hot,2,Doritos Flamin Hot stale tha. Brand trust thoda gira hai recent controversy ke baad.,161,True,False,
R0001997,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Doritos,Cool Ranch,2,Doritos Cool Ranch stale tha. Brand trust thoda gira hai recent controversy ke baad.,4,False,False,
R0001998,2025-W15,2025-04-16,2025-04-20,India,Flipkart,Doritos,Spicy Nacho,5,Doritos Spicy Nacho is fire! Perfect for gaming nights 🎮🔥,11,False,False,
R0001999,2025-W15,2025-04-16,2025-04-16,India,Flipkart,Doritos,Nacho Cheese,4,Doritos Nacho Cheese good hai. Thoda zyada spicy but I liked it.,14,True,False,
R0002000,2025-W15,2025-04-16,2025-04-17,US,Amazon US,Lay's,Chile Limon,3,Lay's Chile Limon is decent but I've had better. Nothing special.,8,True,False,
R0002001,2025-W15,2025-04-16,2025-04-21,US,Amazon US,Lay's,Wafer Style,5,Lay's Wafer Style is consistently the best chip out there. Never disappoints.,5,False,False,
R0002002,2025-W15,2025-04-16,2025-04-22,US,Walmart,Lay's,Max Peri Peri,1,Found something disturbing in my Lay's Max Peri Peri bag. Filing FDA complaint.,5,True,False,
R0002003,2025-W15,2025-04-16,2025-04-19,US,Amazon US,Lay's,Magic Masala,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Magic Masala always wins!,27,True,False,
R0002004,2025-W15,2025-04-16,2025-04-18,US,Walmart,Lay's,Max Peri Peri,1,Worst experience. Lay's Max Peri Peri was completely rancid. Threw it out.,3,True,False,
R0002005,2025-W15,2025-04-16,2025-04-19,US,Amazon US,Lay's,Herb & Onion,4,Good as always. Lay's Herb & Onion consistent quality. Wish bags were fuller.,5,True,False,
R0002006,2025-W15,2025-04-16,2025-04-20,US,Walmart,Lay's,Baked,2,Lay's Baked arrived stale despite expiry being months away. Disappointed.,1,True,False,
R0002007,2025-W15,2025-04-16,2025-04-18,US,Amazon US,Lay's,Wafer Style,5,"My go-to for years. Lay's Wafer Style always fresh, always delicious.",2,True,False,
R0002008,2025-W15,2025-04-16,2025-04-20,US,Walmart,Lay's,Magic Masala,5,Lay's Magic Masala is consistently the best chip out there. Never disappoints.,3,True,False,
R0002009,2025-W15,2025-04-16,2025-04-16,US,Walmart,Lay's,Classic Salted,2,Half the bag was crushed. Lay's Classic Salted packaging terrible for shipping.,4,True,False,
R0002010,2025-W15,2025-04-16,2025-04-17,US,Walmart,Lay's,Classic Salted,1,Worst experience. Lay's Classic Salted was completely rancid. Threw it out.,5,True,False,
R0002011,2025-W15,2025-04-16,2025-04-17,US,Amazon US,Lay's,Max Peri Peri,5,Lay's Max Peri Peri is consistently the best chip out there. Never disappoints.,6,True,False,
R0002012,2025-W15,2025-04-16,2025-04-19,US,Amazon US,Lay's,Herb & Onion,4,Good as always. Lay's Herb & Onion consistent quality. Wish bags were fuller.,8,False,False,
R0002013,2025-W15,2025-04-16,2025-04-22,US,Amazon US,Lay's,Baked,3,Lay's Baked is decent but I've had better. Nothing special.,7,True,False,
R0002014,2025-W15,2025-04-16,2025-04-17,US,Amazon US,Lay's,Herb & Onion,4,Good as always. Lay's Herb & Onion consistent quality. Wish bags were fuller.,36,True,False,
R0002015,2025-W15,2025-04-16,2025-04-16,US,Walmart,Lay's,Herb & Onion,5,"My go-to for years. Lay's Herb & Onion always fresh, always delicious.",5,True,False,
R0002016,2025-W15,2025-04-16,2025-04-19,US,Amazon US,Lay's,Chile Limon,3,Lay's Chile Limon is decent but I've had better. Nothing special.,6,True,False,
R0002017,2025-W15,2025-04-16,2025-04-22,US,Walmart,Lay's,Herb & Onion,5,"My go-to for years. Lay's Herb & Onion always fresh, always delicious.",13,True,False,
R0002018,2025-W15,2025-04-16,2025-04-18,US,Walmart,Lay's,American Style Cream & Onion,5,Bought for the Super Bowl party — gone in 20 mins. Lay's American Style Cream & Onion always wins!,1,True,False,
R0002019,2025-W15,2025-04-16,2025-04-19,US,Walmart,Lay's,Baked,5,Lay's Baked is consistently the best chip out there. Never disappoints.,4,False,False,
R0002020,2025-W15,2025-04-16,2025-04-21,US,Amazon US,Lay's,Baked,4,Good as always. Lay's Baked consistent quality. Wish bags were fuller.,9,True,False,
R0002021,2025-W15,2025-04-16,2025-04-17,US,Walmart,Lay's,Herb & Onion,4,Good as always. Lay's Herb & Onion consistent quality. Wish bags were fuller.,10,True,False,
R0002022,2025-W15,2025-04-16,2025-04-21,US,Amazon US,Lay's,Herb & Onion,3,Average chip. Lay's Herb & Onion used to taste better.,3,True,False,
R0002023,2025-W15,2025-04-16,2025-04-21,US,Amazon US,Lay's,Max Peri Peri,4,Good as always. Lay's Max Peri Peri consistent quality. Wish bags were fuller.,8,True,False,
R0002024,2025-W15,2025-04-16,2025-04-19,US,Walmart,Lay's,Spanish Tomato Tango,5,Lay's Spanish Tomato Tango is consistently the best chip out there. Never disappoints.,1,True,False,
R0002025,2025-W15,2025-04-16,2025-04-21,US,Amazon US,Lay's,Max Peri Peri,4,Really good chip. Lay's Max Peri Peri delivers on flavor. A few got crushed in shipping.,21,True,False,
R0002026,2025-W15,2025-04-16,2025-04-18,US,Amazon US,Lay's,Magic Masala,3,Average chip. Lay's Magic Masala used to taste better.,10,True,False,
R0002027,2025-W15,2025-04-16,2025-04-20,US,Walmart,Lay's,Spanish Tomato Tango,4,Really good chip. Lay's Spanish Tomato Tango delivers on flavor. A few got crushed in shipping.,5,False,False,
